,SyncID,FeatureNam,FeatureSta,UniqueID,RouteID,RouteName,RouteCla,MaintCnt,Division
11466,622799aa-fc81-3ff8-0f24-08ba62299e1a,Gutter,Open,30000048042_30000125042_50098729042,30000048042,NC-48,NC Route,Halifax,4
11467,c5162227-9d3e-b0fb-9186-76ba79cd059c,Gutter,Blocked,30000048042_30000125042_50098729042,30000048042,NC-48,NC Route,Halifax,4
11468,2aaa3567-ec7d-e9ae-eae0-2875608af46f,Gutter,Open,30000048042_30000125042_50098729042,30000048042,NC-48,NC Route,Halifax,4
11469,b6561a9d-cd52-2ede-f517-98ebfb77c0b8,Gutter,Open,30000048042_40001426042_50098744042,30000048042,NC-48,NC Route,Halifax,4
11470,0b9fb7ce-9880-f073-2d2a-903977414a44,Gutter,Blocked,30000048042_40001426042_50098744042,30000048042,NC-48,NC Route,Halifax,4
11471,a02fac33-ee6f-1b2f-2cb9-c4f4cad58650,Gutter,Open,30000048042_50098744042_50098745042,30000048042,NC-48,NC Route,Halifax,4
11472,a171b8f5-f661-d232-b46c-aae259ba1bb8,Gutter,Open,30000048042_50098744042_50098745042,30000048042,NC-48,NC Route,Halifax,4
11473,8398efe1-1ef0-bd6d-f18b-5535d1d6b026,Gutter,Open,30000048042_50098745042_50098747042,30000048042,NC-48,NC Route,Halifax,4
11474,d25149fb-3a74-e055-432b-63373aeb858c,Gutter,Open,30000048042_50098745042_50098747042,30000048042,NC-48,NC Route,Halifax,4
11475,adbc8c01-a3b4-06bf-4d13-224216077d7a,Gutter,Open,30000048042_50098745042_50098747042,30000048042,NC-48,NC Route,Halifax,4
11476,7da03a06-bf4f-be4c-9230-7024a9e66120,Gutter,Open,30000048042_50098745042_50098747042,30000048042,NC-48,NC Route,Halifax,4
11477,2d1f9de3-3258-5f07-44be-c562bfa0463c,Gutter,Open,30000048042_50098747042_50098749042,30000048042,NC-48,NC Route,Halifax,4
11478,0b9546cd-9134-f471-6c96-f4dc23033b28,Gutter,Blocked,30000048042_50098747042_50098749042,30000048042,NC-48,NC Route,Halifax,4
11479,31753007-9ef2-76f6-3cc4-2a172d139794,Gutter,Open,30000048042_50098749042_50098714042,30000048042,NC-48,NC Route,Halifax,4
11480,7bf3107d-5b16-d44a-aeb8-fea5c65bc447,Gutter,Open,30000048042_50098749042_50098714042,30000048042,NC-48,NC Route,Halifax,4
11481,9e9d5133-ee1b-97c1-0e03-b12474d9f4b3,Gutter,Open,30000048042_50098749042_50098714042,30000048042,NC-48,NC Route,Halifax,4
11482,c3cfcf56-7c37-6f5a-08f5-1e55fca01194,Gutter,Open,30000048042_50098749042_50098714042,30000048042,NC-48,NC Route,Halifax,4
11483,c8a25c48-a2dc-5cc2-c6db-37f1eb7dc3b4,Gutter,Open,30000048042_50098749042_50098714042,30000048042,NC-48,NC Route,Halifax,4
11484,baecac26-95e4-2cd0-c4b8-191b8f6b1be3,Gutter,Open,30000048042_50098714042_50099131042,30000048042,NC-48,NC Route,Halifax,4
11485,b3e66707-cecc-c345-3205-9ea0ea1a52c8,Gutter,Open,30000048042_50098714042_50099131042,30000048042,NC-48,NC Route,Halifax,4
11486,fe98ec43-bbc0-9eb1-066a-1237fea1181d,Gutter,Open,30000048042_50099131042_50098930042,30000048042,NC-48,NC Route,Halifax,4
11487,9887b715-dfcf-9728-43d4-0435800c6df5,Gutter,Open,30000048042_20000158042_50099067042,30000048042,NC-48,NC Route,Halifax,4
11488,7dff9ef2-7217-1158-f6dd-147d980c6835,Gutter,Open,30000048042_20000158042_50099067042,30000048042,NC-48,NC Route,Halifax,4
11489,dade7ba7-a59a-28a9-ab36-91513982690d,Gutter,Blocked,30000048042_20000158042_50099067042,30000048042,NC-48,NC Route,Halifax,4
11490,ad9e8bab-e2fa-ddda-611b-3e44b773294e,Gutter,Open,30000048042_20000158042_50099067042,30000048042,NC-48,NC Route,Halifax,4
11491,54a9f1f6-973d-552b-614d-c0ee2889e5b6,Gutter,Open,30000048042_20000158042_50099067042,30000048042,NC-48,NC Route,Halifax,4
11492,2691d3a9-ec00-b2ad-b6e8-24345c236c6a,Gutter,Open,30000048042_20000158042_50099067042,30000048042,NC-48,NC Route,Halifax,4
11493,466905dd-3d75-aaea-c390-964c098e18e2,Gutter,Open,30000048042_50099067042_50099956042,30000048042,NC-48,NC Route,Halifax,4
11494,aaf4edfb-ff6d-9d94-1822-f2f93d6cb646,Gutter,Open,30000048042_50099067042_50099956042,30000048042,NC-48,NC Route,Halifax,4
11495,259ba753-14b3-a658-ba44-c664ee46450b,Gutter,Blocked,30000048042_50099956042_50099094042,30000048042,NC-48,NC Route,Halifax,4
11496,2449bc5e-7f5c-6b61-1db0-a03b70934751,Gutter,Open,30000048042_50099956042_50099094042,30000048042,NC-48,NC Route,Halifax,4
11497,d4c8294a-97cd-bd17-13e8-cefad4ea2c5d,Gutter,Open,30000048042_50099956042_50099094042,30000048042,NC-48,NC Route,Halifax,4
11498,d19a7017-90f0-608c-e32e-3b0e8ce243c9,Gutter,Open,30000048042_50099956042_50099094042,30000048042,NC-48,NC Route,Halifax,4
11499,66adeef3-05c0-2cee-cf9c-022ab4f79f06,Gutter,Open,30000048042_50099094042_50099849042,30000048042,NC-48,NC Route,Halifax,4
11500,1c8af4a6-a387-a376-6ef8-97687846369c,Gutter,Open,30000048042_50099094042_50099849042,30000048042,NC-48,NC Route,Halifax,4
11501,89013e4d-1d31-97a2-f131-588f1fc3bef6,Gutter,Open,30000048042_50099094042_50099849042,30000048042,NC-48,NC Route,Halifax,4
11502,09d3f471-e6df-906a-1efa-d41d45875aac,Gutter,Open,30000048042_50099094042_50099849042,30000048042,NC-48,NC Route,Halifax,4
11503,7ebbc024-92a9-5f4a-9b8c-af29a9c10ed8,Gutter,Open,30000048042_50099849042_50099189042,30000048042,NC-48,NC Route,Halifax,4
11504,9a1566bf-4bb9-f03f-d3ac-d78da26743f5,Gutter,Open,30000048042_50099849042_50099189042,30000048042,NC-48,NC Route,Halifax,4
11505,3964fe1c-b5ba-5f0e-ebbd-3138cb8c3133,Gutter,Open,30000048042_50099189042_50099269042,30000048042,NC-48,NC Route,Halifax,4
11506,9744701f-8709-6ea6-117b-465584293eed,Gutter,Open,30000048042_50099189042_50099269042,30000048042,NC-48,NC Route,Halifax,4
11507,06472915-138a-ad42-0d5e-46984ca40bba,Gutter,Open,30000048042_50099269042_40001453042,30000048042,NC-48,NC Route,Halifax,4
11508,984657bb-ca37-7e20-02fa-63fdc5f5d924,Gutter,Blocked,30000048042_50099189042_50099269042,30000048042,NC-48,NC Route,Halifax,4
11509,e37e6993-95e2-b79b-66df-d7330b286bef,Gutter,Open,30000048042_40001453042_40001629042,30000048042,NC-48,NC Route,Halifax,4
11510,a963eaba-10fb-8e71-4067-60ad77bf7c66,Gutter,Open,30000048042_50099228042_50098752042,30000048042,NC-48,NC Route,Halifax,4
11511,f324fdca-760a-4e55-4563-b01e029e3d3d,Gutter,Open,30000048042_50099228042_50098752042,30000048042,NC-48,NC Route,Halifax,4
11512,5cb48bab-c993-ce42-a80e-798c7ba1e999,Gutter,Open,30000048042_50098752042_50098983042,30000048042,NC-48,NC Route,Halifax,4
11513,0f56b531-2b79-1d3f-030b-2d85706d531e,Gutter,Open,30000048042_50098752042_50098983042,30000048042,NC-48,NC Route,Halifax,4
11514,265e153d-9409-9a55-d858-2ba1440c70bb,Gutter,Open,30000048042_50099132042_50098755042,30000048042,NC-48,NC Route,Halifax,4
11515,904cb08e-35ec-3257-b68d-4f32418424ab,Gutter,Open,30000048042_50099132042_50098755042,30000048042,NC-48,NC Route,Halifax,4
11516,95cfa225-6c52-733a-2d02-619218d87f8d,Gutter,Open,30000048042_50098755042_30000125042,30000048042,NC-48,NC Route,Halifax,4
11517,9e2893f0-210a-ff65-d17c-0a468aeaf92b,Gutter,Open,30000048042_50098755042_30000125042,30000048042,NC-48,NC Route,Halifax,4
11518,ae8488c7-2874-a724-7681-c9d410166843,Gutter,Blocked,30000048042_50099132042_50098755042,30000048042,NC-48,NC Route,Halifax,4
11519,b5e25301-ad61-5d9f-c341-89f31807af71,Gutter,Open,30000048042_50098981042_40001426042,30000048042,NC-48,NC Route,Halifax,4
11520,de06579f-9ed9-545a-4ec0-0d6a6a9b5689,Gutter,Open,30000048042_50098981042_40001426042,30000048042,NC-48,NC Route,Halifax,4
11521,d0d5f8ae-519f-8ec4-38ee-4591dcde2669,Gutter,Open,30000048042_50099868042_50098981042,30000048042,NC-48,NC Route,Halifax,4
11522,1eeb33e0-aa59-8763-9b4b-14d38c154d46,Gutter,Open,30000043064_40001003064_40001425064,30000043064,NC-43,NC Route,Nash,4
11523,cc69fd13-b95c-d8fa-8682-0e99aa121434,Gutter,Open,30000043064_40001003064_40001425064,30000043064,NC-43,NC Route,Nash,4
11524,650f2e13-f03b-6725-dbe8-00f85820e079,Gutter,Open,30000043064_40001003064_40001425064,30000043064,NC-43,NC Route,Nash,4
11525,0c68f86c-3510-5393-b105-488f474f9a56,Gutter,Blocked,30000043064_40001003064_40001425064,30000043064,NC-43,NC Route,Nash,4
11526,a6136feb-89b3-e784-df97-fac978c89b22,Gutter,Blocked,30000043064_40001003064_40001425064,30000043064,NC-43,NC Route,Nash,4
11527,8d992eba-df1f-0d6d-5ac1-06cd5157aeed,Gutter,Open,30000043064_40001003064_40001425064,30000043064,NC-43,NC Route,Nash,4
11528,3f04d84e-7707-c426-bfdb-f1d77eb69a45,Gutter,Open,30000043064_40001003064_40001425064,30000043064,NC-43,NC Route,Nash,4
11529,a098f6c2-f860-25ab-8b53-ff1610d44f37,Gutter,Blocked,30000043064_40001003064_40001425064,30000043064,NC-43,NC Route,Nash,4
11530,cf793d48-1e2f-c33a-aa19-2a1c3fe0cdb8,Gutter,Open,30000043064_40001603064_40001524064,30000043064,NC-43,NC Route,Nash,4
11531,8e14010c-29b4-4db9-f394-d1e52310a28e,Gutter,Open,30000043064_40001603064_40001524064,30000043064,NC-43,NC Route,Nash,4
11532,b41c9334-6553-c679-2b65-f63c60dbb5f3,Gutter,Open,30000043064_40001603064_40001524064,30000043064,NC-43,NC Route,Nash,4
11533,cca33cae-83e9-ab47-afc8-bdeaeca6ba21,Gutter,Open,30000043064_40001603064_40001524064,30000043064,NC-43,NC Route,Nash,4
11534,843fd1e5-5bbc-30ec-c109-4dfe736e2c07,Gutter,Open,30000043064_40001603064_40001524064,30000043064,NC-43,NC Route,Nash,4
11535,3bee8ae7-058b-c124-8bd4-18ba27b95d96,Gutter,Open,30000043064_40001603064_40001524064,30000043064,NC-43,NC Route,Nash,4
11536,c5e99fd9-fc78-96ed-bcdd-d8a53946ad20,Gutter,Open,40001524064_50097961064_30000043064,40001524064,SR-1524,Secondary Route,Nash,4
11537,0dbe4ed3-9ac3-0a79-b775-034837604dd9,Gutter,Open,30000043064_40001603064_40001524064,30000043064,NC-43,NC Route,Nash,4
11538,27cd3f1f-8af3-2ce9-067e-cf259f19fdf5,Gutter,Open,30000043064_40001524064_50099671064,30000043064,NC-43,NC Route,Nash,4
11539,3c6db81c-53ee-cafc-7881-bf0471bc3dab,Gutter,Open,30000043064_40001524064_50099671064,30000043064,NC-43,NC Route,Nash,4
11540,1e6c1d07-92fc-3da6-cc19-07decd19f893,Gutter,Open,30000043064_50099671064_40001003064,30000043064,NC-43,NC Route,Nash,4
11541,4aec2ac4-bb94-456b-0bb0-e71541c2658d,Gutter,Open,30000043064_40001524064_50099671064,30000043064,NC-43,NC Route,Nash,4
11542,889ade5b-029e-a787-b724-fd014dfced83,Gutter,Open,30000043064_50099671064_40001003064,30000043064,NC-43,NC Route,Nash,4
11543,b670151a-0243-1277-e256-c4e98b102bb8,Gutter,Open,30000043064_50099671064_40001003064,30000043064,NC-43,NC Route,Nash,4
11544,38ac489b-4deb-374a-e0af-ae8c4027b138,Gutter,Open,30000043064_40001003064_40001425064,30000043064,NC-43,NC Route,Nash,4
11545,e67bb519-583b-42ff-256b-e252ec5d9602,Gutter,Blocked,30000043064_40001003064_40001425064,30000043064,NC-43,NC Route,Nash,4
11546,a57649f1-7041-82f1-45da-1823a26873b6,Gutter,Open,30000043064_40001003064_40001425064,30000043064,NC-43,NC Route,Nash,4
11547,511c33fd-d958-30d5-30a7-2fc6d2c43b11,Gutter,Open,30000043064_40001003064_40001425064,30000043064,NC-43,NC Route,Nash,4
11548,82bfc621-8ce5-e300-59b6-39538b6772a0,Gutter,Open,30000043064_40001425064_40001462064,30000043064,NC-43,NC Route,Nash,4
11549,1a6cbefc-0be7-d739-26a8-1cdf5b9a3e95,Gutter,Open,30000043064_40001425064_40001462064,30000043064,NC-43,NC Route,Nash,4
11550,acdabbf3-9441-325e-0e50-c0bb14e3179c,Gutter,Open,30000043064_40001003064_40001425064,30000043064,NC-43,NC Route,Nash,4
11551,7974ba41-4971-55a3-8c8b-71ee5642bd0f,Gutter,Open,30000043064_40001003064_40001425064,30000043064,NC-43,NC Route,Nash,4
11552,7075dd51-4e72-a4b7-1f63-1ad8cc60df3f,Gutter,Open,30000043064_40001003064_40001425064,30000043064,NC-43,NC Route,Nash,4
11553,e844bc38-94e6-89f7-b415-c97a5cdce430,Gutter,Open,30000043064_40001003064_40001425064,30000043064,NC-43,NC Route,Nash,4
11554,b0b34230-db8a-aa30-b65c-8086c400e735,Gutter,Open,30000043064_40001003064_40001425064,30000043064,NC-43,NC Route,Nash,4
11555,f782aaa1-75fc-53e0-4d8f-f9fc373542ed,Gutter,Open,30000043064_40001003064_40001425064,30000043064,NC-43,NC Route,Nash,4
11556,6848b15b-5c54-bae3-e4b5-fe820bd2b6ec,Gutter,Open,30000004064_80000134064_40001547064,30000004064,NC-4,NC Route,Nash,4
11557,c821f784-aa90-4c59-3b71-7606137cdce9,Gutter,Blocked,29000301042_50099632042_50098800042,29000301042,US-301 BUS,US Route,Halifax,4
11558,64a4e45c-7d4e-d222-b441-dd210bc66017,Gutter,Blocked,29000301042_50099632042_50098800042,29000301042,US-301 BUS,US Route,Halifax,4
11559,a5585666-7c26-6f71-b82c-8b6232e3bb11,Gutter,Blocked,29000301042_50099632042_50098800042,29000301042,US-301 BUS,US Route,Halifax,4
11560,74be8a16-5e75-6916-93d7-047aee6c8f27,Gutter,Blocked,29000301042_50098800042_50099079042,29000301042,US-301 BUS,US Route,Halifax,4
11561,de6dffad-4450-90c6-69cf-20cdfab5eb26,Gutter,Blocked,29000301042_50098800042_50099079042,29000301042,US-301 BUS,US Route,Halifax,4
11562,37b90c26-b7ec-8c87-5d68-68f3aaa2d4e1,Gutter,Blocked,29000301042_50099632042_50098800042,29000301042,US-301 BUS,US Route,Halifax,4
11563,25abf43a-bfb5-ac94-1802-36cd68825c97,Gutter,Blocked,29000301042_50099632042_50098800042,29000301042,US-301 BUS,US Route,Halifax,4
11564,480fad9d-0444-e9df-a10c-4bfb105caf2d,Gutter,Blocked,29000301042_50099079042_50098721042,29000301042,US-301 BUS,US Route,Halifax,4
11565,52ddee3e-476c-54ec-356f-71ba1dc0d334,Gutter,Open,29000301042_50099079042_50098721042,29000301042,US-301 BUS,US Route,Halifax,4
11566,8fe56634-987e-4741-34e7-840fb7395d45,Gutter,Open,29000301042_50099079042_50098721042,29000301042,US-301 BUS,US Route,Halifax,4
11567,672e9956-44a0-7fa0-7212-f8de6a4c70ed,Gutter,Open,20600158042_50098806042_50098806042,20600158042,US-158,US Route,Halifax,4
11568,ce1d41bd-ccfc-b0dc-01c4-369ef439077d,Gutter,Open,20600158042_20400301042_80000078042,20600158042,US-158,US Route,Halifax,4
11569,f84ae604-a0ba-b379-c305-4d72c159a3cb,Gutter,Open,20600158042_80000078042_50099833042,20600158042,US-158,US Route,Halifax,4
11570,3b2f1e4a-5b7b-8780-9b96-f1e70dbbef51,Gutter,Open,20600158042_20400301042_80000078042,20600158042,US-158,US Route,Halifax,4
11571,7a9609a5-84d5-583d-dd11-fc12e69d2992,Gutter,Open,20600158042_50099833042_50098768042,20600158042,US-158,US Route,Halifax,4
11572,76e47aa6-4b12-7583-66be-de9de59e6207,Gutter,Open,20600158042_50099833042_50098768042,20600158042,US-158,US Route,Halifax,4
11573,34a36a3f-8aeb-18d8-5391-5434b3de2adb,Gutter,Open,20600158042_50098768042_40001651042,20600158042,US-158,US Route,Halifax,4
11574,8b349940-5669-cbe3-aa5a-cd1210c9b98f,Gutter,Open,20600158042_50098768042_40001651042,20600158042,US-158,US Route,Halifax,4
11575,8b339909-0bea-ffdf-604f-4bc0b6eca26d,Gutter,Open,20600158042_40001651042_50099863042,20600158042,US-158,US Route,Halifax,4
11576,0e790aca-b0d9-7f2a-14a8-c8e54bc28958,Gutter,Open,20600158042_40001651042_50099863042,20600158042,US-158,US Route,Halifax,4
11577,2b3b2d12-e421-fb72-a33a-47de11baa73a,Gutter,Open,20600158042_50099863042_50098717042,20600158042,US-158,US Route,Halifax,4
11578,711d02e9-247b-d1c3-014f-1f870dcddce2,Gutter,Blocked,20600158042_50099863042_50098717042,20600158042,US-158,US Route,Halifax,4
11579,3356b6b3-a6b8-0496-4f04-1ed011fc743b,Gutter,Open,20600158042_40001651042_50099863042,20600158042,US-158,US Route,Halifax,4
11580,1da66d78-b133-b9c6-1a62-e7d0543831dc,Gutter,Open,20600158042_50098717042_50099084042,20600158042,US-158,US Route,Halifax,4
11581,b960d564-983d-ba07-4e58-e25e3952ae81,Gutter,Open,20600158042_50098717042_50099084042,20600158042,US-158,US Route,Halifax,4
11582,6b0ee0c3-1bbe-6cc4-01e7-db37f34de041,Gutter,Open,20600158042_50098717042_50099084042,20600158042,US-158,US Route,Halifax,4
11583,ebf7a414-2a97-8d3e-5254-bbf35fb762e6,Gutter,Open,20600158042_50099084042_50099281042,20600158042,US-158,US Route,Halifax,4
11584,1d24bdcc-f78b-db61-d8db-5134ecfbea8b,Gutter,Open,20600158042_50099084042_50099281042,20600158042,US-158,US Route,Halifax,4
11585,0f425245-e1ad-5a7b-4370-fcd5b1d725dc,Gutter,Open,20600158042_50099281042_40001661042,20600158042,US-158,US Route,Halifax,4
11586,fb6c3c0e-7278-6493-a619-878857daf751,Gutter,Open,20600158042_50099281042_40001661042,20600158042,US-158,US Route,Halifax,4
11587,9acc1acd-f362-abbd-e61d-312f822e72f3,Gutter,Open,20600158042_40001661042_40001664042,20600158042,US-158,US Route,Halifax,4
11588,ba1d68b3-acbf-ae89-a728-f784fc818b0e,Gutter,Open,20600158042_40001661042_40001664042,20600158042,US-158,US Route,Halifax,4
11589,387e06cd-a126-9eac-29fc-d8bfd0f79b5f,Gutter,Open,20600158042_40001661042_40001664042,20600158042,US-158,US Route,Halifax,4
11590,9d003256-f762-e600-8885-438088d50512,Gutter,Open,20600158042_40001661042_40001664042,20600158042,US-158,US Route,Halifax,4
11591,8fc952c7-f137-05f8-aa4e-13306086d173,Gutter,Open,20600158042_40001661042_40001664042,20600158042,US-158,US Route,Halifax,4
11592,ad44af55-4d10-19de-b3c1-2fe91464cad7,Gutter,Open,20000301064_50099144064_50098735064,20000301064,US-301,US Route,Nash,4
11593,7a52893f-84de-4b5b-3b9f-fda3f2693a74,Gutter,Open,20000301064_50098735064_50098573064,20000301064,US-301,US Route,Nash,4
11594,b3442d67-56e9-7bff-9ca2-177eba69cdd9,Gutter,Open,20000301064_50098735064_50098573064,20000301064,US-301,US Route,Nash,4
11595,23484e43-eab2-e94c-9bd7-3fc778f7b888,Gutter,Open,20000301064_50098735064_50098573064,20000301064,US-301,US Route,Nash,4
11596,56d76ae2-0907-4e9a-57a1-ef5eec72efeb,Gutter,Open,20000301064_50098573064_40001560064,20000301064,US-301,US Route,Nash,4
11597,1899dc0d-7fd9-89c5-7df6-ef515d493d03,Gutter,Open,20000301064_50098573064_40001560064,20000301064,US-301,US Route,Nash,4
11598,31799fc4-0afb-ea0d-3cba-383666c8df52,Gutter,Open,20000301064_50098573064_40001560064,20000301064,US-301,US Route,Nash,4
11599,df3b3d71-9c4c-a98f-8ec9-66c613550e39,Gutter,Open,20000301064_50098573064_40001560064,20000301064,US-301,US Route,Nash,4
11600,e84fb0be-1eca-8a8f-446a-0fb8fff64adb,Gutter,Open,20000301064_50098735064_50098573064,20000301064,US-301,US Route,Nash,4
11601,196db131-06aa-8dee-7495-14a92126da7c,Gutter,Open,20000301064_50098735064_50098573064,20000301064,US-301,US Route,Nash,4
11602,dfbca98a-e7f0-dc7d-d5fa-e832430f4917,Gutter,Open,20000301064_Pseudo_50099683064,20000301064,US-301,US Route,Nash,4
11603,fd193158-8021-6405-f841-39150aa86079,Gutter,Open,20000301064_Pseudo_50099683064,20000301064,US-301,US Route,Nash,4
11604,b11ddb40-594d-b93c-e635-52947ca19806,Gutter,Open,20000301064_Pseudo_50099683064,20000301064,US-301,US Route,Nash,4
11605,71a87224-f131-e204-f46d-141193f65f24,Gutter,Blocked,20000301064_Pseudo_50099683064,20000301064,US-301,US Route,Nash,4
11606,1b7ba92c-aeb0-0e2a-d153-e2d115cb3082,Gutter,Blocked,20000301064_40001516064_50098370064,20000301064,US-301,US Route,Nash,4
11607,ba811222-2cc2-b998-ccb0-da5a1203fba5,Gutter,Blocked,20000301064_40001516064_50098370064,20000301064,US-301,US Route,Nash,4
11608,74e5c37d-26b7-a286-0939-a4173867cfbc,Gutter,Blocked,20000301064_40001516064_50098370064,20000301064,US-301,US Route,Nash,4
11609,6509f959-e6a8-e407-5ba0-ef3c34a73434,Gutter,Open,20000301064_40001516064_50098370064,20000301064,US-301,US Route,Nash,4
11610,997e910a-a7bc-01d1-9259-a4555a0d2b86,Gutter,Open,20000301064_40001516064_50098370064,20000301064,US-301,US Route,Nash,4
11611,4d1c9992-9522-ecf9-1353-bf84bb90c923,Gutter,Open,20000301064_40001516064_50098370064,20000301064,US-301,US Route,Nash,4
11612,aa6cfdd2-a38a-3c18-5794-058cb7977f2c,Gutter,Open,20000301064_40001516064_50098370064,20000301064,US-301,US Route,Nash,4
11613,9afb8713-23b6-8f81-2195-8bb1baf027ff,Gutter,Open,20000301064_40001516064_50098370064,20000301064,US-301,US Route,Nash,4
11614,364fe212-3664-4f0c-6a6c-e65e5d2afb37,Gutter,Blocked,20000301064_40001516064_50098370064,20000301064,US-301,US Route,Nash,4
11615,c1b62e83-65c5-1205-2b1a-328e801779f5,Gutter,Open,20000158042_40001401042_50099928042,20000158042,US-158,US Route,Halifax,4
11616,aaf5ecfd-003a-0583-dddd-1283c91e6565,Gutter,Open,20000158042_40001401042_50099928042,20000158042,US-158,US Route,Halifax,4
11617,814cbab8-288d-d364-5238-bc5a288eddbd,Gutter,Open,20000158042_40001402042_40001401042,20000158042,US-158,US Route,Halifax,4
11618,9136cc80-e105-6eeb-4dc6-9ac7a1f380e3,Gutter,Open,20000158042_40001401042_50099928042,20000158042,US-158,US Route,Halifax,4
11619,e35fab46-61d1-352e-4f0e-29bac39124df,Gutter,Blocked,20000158042_40001401042_50099928042,20000158042,US-158,US Route,Halifax,4
11620,e14236ae-57b5-8531-a6bd-4c3d78f774d4,Gutter,Open,20000158042_50099928042_50099011042,20000158042,US-158,US Route,Halifax,4
11621,6c390c2d-0499-e0df-7fc1-ff99ff37cf4d,Gutter,Open,20000158042_50099928042_50099011042,20000158042,US-158,US Route,Halifax,4
11622,7bf18a82-0b8d-d6cb-d413-fcb26fba810f,Gutter,Open,20000158042_50099011042_40001403042,20000158042,US-158,US Route,Halifax,4
11623,7a148078-eafc-0482-7b03-021ab1d0e504,Gutter,Open,20000158042_50099928042_50099011042,20000158042,US-158,US Route,Halifax,4
11624,39e736ed-1d3c-23db-7ebd-51672e6b6e81,Gutter,Open,20000158042_40001403042_50099974042,20000158042,US-158,US Route,Halifax,4
11625,bb720862-b0a4-183f-6b6e-cad0c80cc3c6,Gutter,Open,20000158042_40001403042_50099974042,20000158042,US-158,US Route,Halifax,4
11626,fe238c49-89fb-db35-1fd9-7883c8760117,Gutter,Blocked,20000158042_50099974042_40001457042,20000158042,US-158,US Route,Halifax,4
11627,00385efd-069b-1018-c8a4-9599772224f6,Gutter,Blocked,20000158042_50099974042_40001457042,20000158042,US-158,US Route,Halifax,4
11628,728e9947-1dad-3598-be71-51e46d8043cb,Gutter,Open,20000158042_40001403042_50099974042,20000158042,US-158,US Route,Halifax,4
11629,d2ba3126-78cd-bde7-ea61-8070ed35572f,Gutter,Open,20000158042_50099928042_50099011042,20000158042,US-158,US Route,Halifax,4
11630,b1e95753-8d42-6c24-310f-a9ca6c2f99ee,Gutter,Open,20000158042_50099928042_50099011042,20000158042,US-158,US Route,Halifax,4
11631,226ab839-12a3-900d-f5d8-d0dc4ec18607,Gutter,Blocked,20000158042_50099928042_50099011042,20000158042,US-158,US Route,Halifax,4
11632,36a3fd7b-cec2-d99c-49af-0417c7cd626b,Gutter,Blocked,20000158042_50099125042_40001402042,20000158042,US-158,US Route,Halifax,4
11633,e0f139e0-8c7a-575a-d097-28ec8bf2c3e8,Gutter,Open,20000158042_40001515042_30000004042,20000158042,US-158,US Route,Halifax,4
11634,7a8af5d0-1d42-37db-c0ef-173a536a7fde,Gutter,Blocked,20000158042_40001515042_30000004042,20000158042,US-158,US Route,Halifax,4
11635,5e257794-19c2-c0b5-df15-9eafca363333,Gutter,Open,20000158042_40001515042_30000004042,20000158042,US-158,US Route,Halifax,4
11636,fdd160a7-1515-7530-9f48-a51ba5a811a2,Gutter,Open,20000158042_40001515042_30000004042,20000158042,US-158,US Route,Halifax,4
11637,395ba45e-ad71-665f-0d15-6dae2236a2b3,Gutter,Open,20000158042_50099745042_40001537042,20000158042,US-158,US Route,Halifax,4
11638,fab02081-b3e1-5f3f-625b-f5a2666cea3b,Gutter,Open,20000158042_50099253042_30000048042,20000158042,US-158,US Route,Halifax,4
11639,d21ee9e2-6c78-7e1e-9ec3-39d4ad59f72b,Gutter,Blocked,20000158042_50098780042_30000125042,20000158042,US-158,US Route,Halifax,4
11640,17c01c48-4fa8-2af6-6d39-85ceb8e885dd,Gutter,Open,20000158042_50098780042_30000125042,20000158042,US-158,US Route,Halifax,4
11641,5ca938b9-a306-b70b-1310-7a08022ccd0b,Gutter,Open,20000158042_50098780042_30000125042,20000158042,US-158,US Route,Halifax,4
11642,afff4d9e-eee0-5ae0-990e-327cd49f4057,Gutter,Open,20000158042_50099951042_50099293042,20000158042,US-158,US Route,Halifax,4
11643,f2a76014-ca3b-3643-b2a9-2cf43c7c9590,Gutter,Open,20000158042_30000125042_40001629042,20000158042,US-158,US Route,Halifax,4
11644,adb27f31-f51b-5f8e-a491-6ae8f063aa9d,Gutter,Open,20000158042_30000125042_40001629042,20000158042,US-158,US Route,Halifax,4
11645,7ca387c3-1f0b-5032-5468-37d06dd769ef,Gutter,Open,20000158042_40001629042_50099951042,20000158042,US-158,US Route,Halifax,4
11646,15cb97da-cb72-f33c-0c64-7fe3187e34d7,Gutter,Open,20000158042_40001629042_50099951042,20000158042,US-158,US Route,Halifax,4
11647,67d432d7-958e-b3c7-9641-41462c6d521e,Gutter,Open,20000158042_50099951042_50099293042,20000158042,US-158,US Route,Halifax,4
11648,239b7e0d-ff82-9980-f280-f8e5723d97e9,Gutter,Open,20000158042_50099900042_40001745042,20000158042,US-158,US Route,Halifax,4
11649,7f1c2542-fa90-715e-f09c-d90319ff8cab,Gutter,Open,20000158042_50099900042_40001745042,20000158042,US-158,US Route,Halifax,4
11650,3d9311ac-d62d-86f7-3f4c-2f7d7a32a22d,Gutter,Open,20000158042_50098773042_50099278042,20000158042,US-158,US Route,Halifax,4
11651,04049a10-cdea-a8ca-b973-044656f85879,Gutter,Blocked,20000158042_50098773042_50099278042,20000158042,US-158,US Route,Halifax,4
11652,ff62cdc4-22c5-72a5-776d-583232344df2,Gutter,Open,20000158042_50098773042_50099278042,20000158042,US-158,US Route,Halifax,4
